Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Mauritius,MUS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5836307,8.564278992,5.355399202,9.220218121,6.555430348,5.403201611,7.002042675,5.120769334,6.963579462,6.571912404,3.409929294,6.232012527,6.219284202,5.623192609,6.845449747,3.948099657,11.0431198,8.308315279,5.686692822,-0.654200842,1.12641892,3.161463798,2.465523552,2.750881118,2.168304049,1.399530743,2.384632041,1.636505676,1.675389169,-0.466016965,2.570562199,3.323174543
Malawi,MWI,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66083428,15.5,13.27642115,28.17466666,26.17187901,77.21958346,52.34560851,20.83484034,19.54848477,39.69077832,30.53395149,25.62246729,62.16465536,10.34609429,14.84662752,10.74123602,19.96725933,4.09972143,11.96466714,7.899822532,12.12717947,14.07576137,17.65610124,27.30039651,20.88370338,20.53465854,19.54413214,13.461505,6.129094001,7.72834798,10.20314909,8.458771962
Malaysia,MYS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.807814976,3.584698695,2.414242472,3.98697131,3.937334512,3.633419553,3.679903385,3.482349583,8.498719998,0.045452821,8.855216851,-1.581873912,3.128883199,3.298932877,6.009282615,8.862586471,3.980931674,4.881323357,10.3889004,-5.992201556,7.266845934,5.41240809,0.999932303,0.174474481,2.467466784,1.218039651,1.658301011,3.778948237,0.624687725,0.071815283,-0.770892442,5.713674976
North America,NAC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.388360827,5.986899134,9.707931473,10.36194666,15.67179704,6.681507843,15.17618034,7.113170828,8.269554835,6.785256134,11.28112665,11.20376436,10.00360169,1.271107872,2.040252803,5.598081585,9.406585813,9.286434294,10.96141241,6.945404289,3.725898499,3.814876362,11.26030847,4.03979093,8.234891809,3.864574324,7.968671977,9.91903821,4.428484704,0.926318631,4.536206445,1.733295051
New Caledonia,NCL,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.635603931,3.630409056,2.841715967,2.715282869,2.891693714,1.331531009,1.422278107,2.058456247,12.83121324,6.115016905,5.961720448,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.35995428,-2.640743278,-5.20193714,-3.868813504,22.21436754,4.249461321,6.968634944,6.991681324,6.078162686,0.379746637,3.178393701,5.012520933,2.572301925,-0.188481381,0.386942028,8.584884441,1.496197581,7.036661075,10.12911572,4.190059998,3.475043014,3.971605183,5.308339372,-0.369174082,-0.405676845,2.249426436,1.792721466,0.372075773,2.175787868,0.406851114,0.949190054,3.118640663
Nigeria,NGA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66894187,18.8639068,46.75235536,41.63905872,43.29646429,75.40165319,26.49108986,5.055345931,6.009344303,13.43057163,22.6737374,10.07647724,21.10905001,9.804323771,20.72767544,19.85849477,23.86438113,7.099730995,7.921387201,0.686098874,26.75076167,9.778458097,9.947636706,4.964745716,4.662622917,2.863665122,9.54367007,11.11891807,10.22848509,10.38477919,7.849142046,10.13103369
Nicaragua,NIC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7410,2931.691079,23.66531197,20.39162509,7.779256675,13.39268375,9.606812862,9.777993139,14.02848775,9.226232618,8.566228375,7.241509406,3.248378763,5.331077201,9.050902361,9.867094122,7.867004382,9.673260191,16.19915111,6.036484918,6.138945983,10.21369132,6.244392603,4.348763866,8.392260613,7.588654318,4.589521568,4.124182807,2.658745921,5.504187385,5.493340092,3.328088635
Netherlands,NLD,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.559751309,3.117049541,2.495740767,1.597508627,2.062733536,2.064623497,1.040234407,2.642791897,2.080733676,1.283369996,3.420369821,4.1848549,3.770541327,2.170279316,1.204040598,1.988739955,2.561106384,2.07220573,2.306325498,0.220701611,0.940413732,0.193652087,1.446109567,1.279987054,0.253185732,0.772727977,0.454667289,1.260707158,2.437090745,3.032733792,2.291701276,2.419361519
Norway,NOR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81144939,2.211656554,-0.63969894,2.29265986,-0.155915544,3.06145448,4.261512588,2.785723979,-0.69287718,6.665970403,15.38972664,1.67364969,-1.632324229,2.865037385,5.837124107,8.752456958,8.763308342,2.956747993,10.40592043,-5.213920211,5.968211523,6.716706053,3.342920579,2.555195583,0.290603973,-2.854865013,-1.474253826,3.951104549,6.651608266,-0.472598024,-3.604605158,16.92794616
Nepal,NPL,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.71588515,12.5446382,18.48909464,10.77490927,4.81598619,6.300861554,7.82303556,7.279092987,4.107850671,8.887047432,4.472433715,3.412486587,3.934857896,3.070304967,4.166427154,6.119390412,7.360039272,7.603288946,5.61985452,15.90833021,15.14693244,26.39730667,7.741150029,7.082650999,8.035366199,4.409045432,7.150334788,8.261412551,4.355858465,4.691155935,3.21740233,5.511971478
Nauru,NRU,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.75,-15.10204082,-3.608736942,18.49529781,30.95238095,-19,12.79461279,25.98233323,-21.80851064,-6.172839506,-12.03007519,27.18832891,12.29303899,4.003170828,3.75,1.841456736,2.843315185
New Zealand,NZL,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.423764581,0.890019727,2.000813484,1.479621711,1.907595976,1.430719931,1.389551495,1.591102091,1.112307225,0.514673088,2.849795851,3.807856499,0.335650114,2.243142037,2.817947082,2.032377409,2.608512304,5.338472049,2.604530503,2.726418705,3.079059546,2.45489132,-0.146485205,4.227317287,0.41168984,1.423451189,2.381945856,3.497133099,1.914430129,3.489566959,2.062531603,3.441489102
OECD members,OED,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.84092438,-8.498091725,1.273075153,-5.389373041,-0.450454785,1.756166441,7.415750275,-2.235234159,-13.3524,11.03829443,17.40872509,-4.562533821,4.703766358,10.34662753,13.00788951,22.46462296,13.63013362,8.264113134,33.75109699,-25.12813667,15.63528512,15.88449178,3.606434269,-2.220411853,1.757299549,-19.14647252,-9.136275276,7.297943298,11.73229461,-2.666161645,-10.78367813,12.69571522
Other small states,OSS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.451999168,13.49241626,10.20140776,8.838553127,13.02841605,13.00648447,8.373609997,13.38351464,7.526036899,5.86228618,3.721049547,5.310635714,3.729013304,3.258604752,7.330611674,7.83976364,10.46028021,7.274319327,13.20400982,20.66651581,10.85023946,19.64465113,5.968574381,6.965943078,7.411553241,4.110248659,0.400235639,4.029745993,3.841786633,9.036334842,9.944498211,10.21467665
Panama,PAN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565205375,0.492796528,5.061059341,3.554704653,3.679745699,0.466707137,-0.942384025,1.608838937,0.997519226,0.842387066,-1.248182202,1.028214443,1.671335752,1.131364218,1.965004598,1.748321296,1.969984822,4.824939923,7.527495301,6.470959912,2.590153902,5.844098985,6.17597006,5.504170462,4.19788931,2.478768918,2.002108748,1.729147546,0.673326847,0.179845136,-1.795936478,2.168916068
Peru,PER,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6261.239559,378.0405787,69.26061762,46.38468287,26.68824123,13.57879788,9.687741961,7.283131129,5.371090357,2.934545412,3.524720039,0.455248303,0.109017024,1.803724665,6.279038577,3.5037224,7.656248079,1.490675955,1.103276292,2.063698334,5.710728594,6.745787125,1.20258494,1.057234351,2.432441085,2.690520901,3.08088269,3.615658261,2.277415318,1.872216268,3.892674145,8.422193115
Philippines,PHL,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.95683835,16.39511964,7.881863811,6.809621987,10.06023051,7.642303855,7.688965478,6.259815756,10.45747938,6.33463973,5.816933559,5.618862266,4.231091814,3.192131329,5.890758534,5.910893448,5.111586663,3.164289755,7.179216183,2.738258566,4.370884364,3.918805775,1.994176097,2.061063359,3.053055301,-0.71968279,1.280311744,2.320259946,3.74065383,0.697076297,1.650490187,2.293436284
Palau,PLW,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.763351223,0.406494108,-2.468239224,2.320680971,10.90423386,1.424533549,1.338446744,5.809192959,1.245435297,-1.056268522,-0.735850157,6.090353749,7.755224867,2.82332746,7.914235014,5.296300565,-0.186244575,-0.352824715,-2.492102492,-0.631163708,-0.235136043
Papua New Guinea,PNG,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.138231586,6.994854891,2.875981287,-2.495802465,7.253088482,15.85133079,1.811878125,8.426361582,14.54385401,11.06889421,13.10241804,6.913914006,12.29043148,5.539337447,-1.992371902,12.18237926,9.43007017,3.847279925,7.762575241,-4.879309968,9.917161123,4.38460699,-0.574719487,3.586935389,5.437392654,-1.231118417,2.517845936,7.699535038,9.797605661,1.064142837,1.632621229,12.74919107
Poland,POL,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.25599479,38.62546695,30.64279639,37.23403481,27.93764784,17.95234228,13.66654535,11.02174881,6.164509525,6.123362842,3.119768094,1.850220331,0.776035714,4.916627997,2.559195507,1.728425046,3.717087016,3.89433846,3.785551616,1.563350772,3.116063878,2.224247726,0.219665135,0.465461479,1.317042937,0.087276388,1.76210629,1.229640954,3.032536649,4.255038941,5.052506002
Pre-demographic dividend,PRE,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.85123862,3.123297482,2.576380334,1.886390805,3.178264544,2.774182438,3.911552776,1.332250231,6.360142576,1.472777764,3.295071907,5.504911024,2.549778243,4.417472884,-1.29217805,6.590122533,5.492863842,3.782483977,6.56185784,4.982555585,2.494098591,2.369826349,1.179228149,1.182015196,1.200554859,1.977702788,2.22086666,2.092201938,2.045214071,2.413255854,2.456991853,3.188583358
"Korea, Dem. People's Rep.",PRK,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.14465223,10.08618527,11.44603181,7.376430045,7.277627631,3.42861723,2.390985511,3.885207635,3.825033365,3.370527577,3.420268727,3.715982819,4.189781687,3.42715373,2.399614666,3.332903228,3.184542659,2.966345493,1.737724288,1.098135864,0.642290869,-0.265123395,-0.38819636,2.248654892,0.704596369,2.019964428,1.716662547,1.511910394,1.812996752,1.749452748,1.941873304,0.678220795
Paraguay,PRY,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.60753133,25.11983702,14.08292063,12.22003496,12.57337044,11.07642719,11.42144824,3.410989241,16.25857633,10.68012791,14.66450544,13.93560469,17.94938421,15.14432465,11.83500522,12.95282412,8.855832654,12.63550564,12.22475506,3.647964919,4.655701383,5.095710539,4.798275879,4.337676095,2.857006485,1.60388801,4.134754444,2.159209292,1.960248198,3.061879455,2.203921468,7.123506029
West Bank and Gaza,PSE,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.784722821,2.615621832,-3.833899029,-5.372214251,-3.029341118,10.4423447,2.344689249,1.487861788,-2.125614235,-4.855184343,0.056219727,5.393123069,4.770234129,17.00835541,1.852733466,13.19631625,5.419824737,2.867734026,5.738371438,-1.124,-3.707013017,1.278022484,3.225414992,-0.301992725,3.849469301,2.220901833,8.48057917
Pacific island small states,PSS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.951940971,3.009005175,17.17646774,13.10678485,30.54269981,8.361613535,10.9698606,22.89956469,-24.21810088,6.979329894,18.27017134,6.329962236,0.767488572,-1.482751063,-25.1298075,-8.976699058,7.787569656,12.41440353,-4.826865727,-14.76951151,22.47217633
Romania,ROU,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0039786,199.8588956,227.3087358,139.0230706,43.9334732,44.00228391,135.3383995,48.13451977,49.522463,43.18078915,37.95631541,22.71426905,23.15325547,15.45659588,12.00699012,10.60657936,15.81622747,16.01557989,4.086778232,5.910300343,3.97694335,3.803093185,1.389687115,1.710264293,3.264754274,2.621286809,4.651968597,6.212272612,6.805324967,4.109315184,5.416597808
Russian Federation,RUS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.90291126,128.6297717,1490.418425,887.8407362,307.2980569,144.0068672,46.03637767,15.05850364,18.53896734,72.38660547,37.69792821,16.47961936,15.66190631,13.65713681,20.25514958,19.27943213,15.12040663,13.84123924,18.01351833,1.970612603,14.19110957,24.46008606,8.907868421,5.320138872,7.490071117,7.249735907,2.844222698,5.349815088,9.997976712,3.263132818,0.657739076,16.46716058
Rwanda,RWA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.46146891,14.97893642,7.283283165,13.87050259,17.1913029,51.26658306,10.92141575,15.62150244,2.228200651,-3.5161,3.279705687,1.1465,-5.230662528,20.37215455,11.09871993,9.02719047,2.461514864,12.9297419,14.46026975,7.147450963,3.185254958,7.192941483,4.7206182,2.692208884,4.732349852,0.486213142,5.030336585,8.156819436,-0.614218499,2.480135755,6.727420087,2.742318867
South Asia,SAS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.101716394,-2.262508341,-0.296625785,-1.664308903,1.094949959,5.818222091,7.842928277,3.4597245,-13.93374357,14.48832901,10.94798496,-1.646677592,5.956874285,2.316558662,11.05648382,20.14961278,11.57236146,8.435399496,17.68979654,-15.71323043,17.19132316,15.5293538,4.015537184,-1.216359938,-2.270001787,-16.90853418,-3.046406544,7.565811769,15.67936706,-1.914794421,-8.696839516,14.78699188
Sudan,SDN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.23558835,88.77284626,109.2336552,97.48734825,159.2669726,104.5550288,32.56225513,37.92116998,17.66227077,15.82357802,9.85313692,21.13399105,10.80123523,9.799924104,17.27399792,18.05440287,7.652254305,15.30662148,8.891016613,1.862131893,22.66941921,26.32834997,30.12859314,36.42862912,34.06698552,14.02255744,20.68558773,34.62237073,55.97532544,51.97889335,115.6529152,235.5154426
Senegal,SEN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.166872375,-0.92367843,-0.827466513,0.084269758,34.04136708,7.113007286,4.161517341,1.977829174,2.779030906,-0.525447723,1.308659849,6.994935196,1.904645309,-0.922879934,-0.134935111,4.720878754,2.885492002,6.588712451,8.216542731,-1.689038683,1.60441579,3.857470384,3.274111576,1.18613047,-1.515859735,1.06978462,0.942726698,0.611795634,-0.838794966,2.062310678,1.487083528,2.449290575
Singapore,SGP,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.697423305,4.435345211,1.38770306,3.456186775,3.462739628,3.176278309,1.506222812,1.084992218,-1.328848555,-3.577829772,3.863477518,-1.814431731,-0.896915632,-1.799048869,3.95952822,1.900518651,1.844183014,5.916824477,-1.381555432,2.953924644,1.107808713,1.170798204,0.495345771,-0.431059392,-0.267270042,3.07195501,0.442642042,2.801874745,3.50682904,-0.359222235,-2.972168094,4.032514223
Solomon Islands,SLB,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.10693907,7.24567442,13.1570526,13.588,6.9474,9.538819278,12.08389172,8.473222442,11.15268209,7.674579221,5.559063794,9.907002246,11.27910356,6.253831879,3.762837176,10.69930611,8.343721126,9.294345316,6.429162147,4.873126919,1.745277903,4.476827889,4.652192632,2.352274338,3.670275579,3.35777296,0.344942428,2.576685679,7.857874383,1.240360034,-1.325949484,3.836094159
Sierra Leone,SLE,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.59154925,128.7616683,82.02357923,26.73632213,25.06204274,33.59798913,29.58048516,2.252769698,23.77512107,17.19385039,3.281143083,73.83710846,-3.91621657,13.14347066,12.81586032,16.62996047,12.32894219,6.796332103,9.993714381,7.781761918,17.17711734,17.37417937,12.04107803,6.925152931,1.797312491,18.86476336,1.775622471,14.04333226,14.02199248,7.702269014,10.91548159,6.691503675
El Salvador,SLV,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.08523758,7.420398311,3.419923022,8.593283736,9.804128184,10.92903407,6.581718611,3.383808374,4.230095183,0.994105168,3.27263167,3.313631655,1.510633012,2.965671413,2.717673382,4.269748696,4.321342778,4.384210282,3.526469378,-0.057031263,2.644450542,5.919358429,2.540406645,0.579466152,1.013778862,1.307617865,0.65774612,0.98656649,1.716263197,0.848014714,-0.486126809,6.088425321
San Marino,SMR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.827515095,1.554636086,2.567733587,2.703478414,2.386768924,2.451827915,2.010882697,1.667875272,2.012072435,-1.972386588,2.831969792,0.999377268,1.430355746,0.152699198,3.120044604,2.000617175,0.388644529,-0.742700251,1.316705339,1.74335584,2.064296102,0.91410016,0.344576763,
Somalia,SOM,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.852209387,1.509946926,-0.956572769,-0.813155042,0.687757909,7.830295528,6.440183551,7.660474052
Serbia,SRB,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.03267946,20.8587312,24.41395118,27.89589851,80.99265639,86.82621,19.50922485,12.48734161,8.123368746,14.66799608,12.35574242,8.701878497,9.085204854,7.887692895,5.728941631,8.909097738,6.199338956,5.125443276,2.585382937,1.87289248,1.549888832,2.97079317,1.974942562,2.440600408,2.448416133,5.913614785
Sub-Saharan Africa (excluding high income),SSA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.94626236,62.9094696,60.14968109,164.6250916,104.5008545,112.4840469,151.6,,,,,,,,,,,,,-11.82932954,12.92640243,38.83334297,46.50690476,36.5121585,-26.70028458,17.68933214,,,,,,
Sub-Saharan Africa,SSF,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.51480959,13.83980169,14.83933987,19.09257294,13.325,9.602579876,28.82828815,7.570212428,12.47832429,7.778965257,13.60900151,10.72057334,8.199430594,5.006138669,5.113332951,2.965997273,1.715798347,6.978236993,5.459544803,5.342237712
Suriname,SUR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.90843003,33.33333333,34.89892249,144.9438202,438.2637258,239.7318008,1.263110409,1.493699769,17.52749084,72.63018618,60.74282138,39.53022823,30.28140673,21.31797822,12.83792785,15.53981194,12.94895554,6.425201252,15.52114322,6.483624248,7.196554191,13.84444685,10.7352006,0.383766168,1.583687158,4.852477354,24.07474753,28.14365052,5.660594092,5.177652595,45.21776444,56.11973655
Slovak Republic,SVK,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.57791138,13.44848872,9.891069556,4.53845928,4.788767219,4.853316121,7.21505506,9.489530011,5.121486981,3.937824045,5.32528183,5.738729108,2.543103888,2.899074419,1.11554354,2.858074061,-1.161221397,0.532681317,1.676477179,1.260116212,0.509341301,-0.192250577,-0.216403221,-0.512184923,1.215693888,2.034356622,2.493487709,2.368618962,2.384584344
Slovenia,SVN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45245656,8.430833592,7.428031351,6.531419521,5.565267655,8.675218454,7.581686541,5.640451047,3.360942095,1.520575153,2.221090879,4.177484524,4.465617844,3.399680891,-1.029317885,1.040015007,0.479044261,1.600355935,0.456031616,1.005043485,0.874115426,1.464064024,2.116788342,2.199603922,1.225815764,2.552802012
Sweden,SWE,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.473820684,8.246788915,1.015341243,2.212271092,2.588042316,3.811391398,1.009058606,1.525517958,0.812959691,0.897864616,1.505770482,2.483522966,1.547639398,1.700239435,0.333021898,0.686383051,1.757413691,2.825893231,3.23523528,2.358905101,0.947565419,1.0883594,1.001422023,0.927395691,1.744531292,2.121180245,1.525609914,2.135151825,2.396920335,2.546875481,1.761188885,2.957512856
Eswatini,SWZ,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.57668712,8.777750478,11.18825014,17.38975949,10.97042674,16.64938065,7.682365133,11.34484118,7.405277993,5.370059047,25.3429417,8.942619454,8.914928433,6.00549547,3.871287399,6.556823736,4.041161937,5.014297645,10.42557607,9.769924202,3.197175688,5.340945065,8.748373356,6.532998358,7.146735908,5.545064649,7.241779219,2.478129825,2.811429526,2.406295812,2.559779343,-0.899357018
Sint Maarten (Dutch part),SXM,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.128757728,0.295016278,3.873094355,2.418679087,19.842779,0.22717564,0.345351105,0.103063148,6.514231275,,,
